subject,window_start_s,window_end_s,label,label_binary,eda_mean,eda_std,eda_min,eda_max,eda_slope,eda_change,eda_range,eda_peak_count,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_slope,bvp_change,bvp_range,bvp_peak_count,acc_mag_mean,acc_mag_std,acc_mag_max,jerk_mean,jerk_max,temp_mean,temp_std,temp_min,temp_max,temp_slope,temp_change,temp_range,bvp_mean_baseline_diff,bvp_std_baseline_diff,eda_mean_baseline_diff,eda_slope_baseline_diff,eda_peak_count_baseline_diff,temp_mean_baseline_diff,acc_mag_mean_baseline_diff,jerk_mean_baseline_diff
S5,3818.0,3827.75,high_stress,1,3.6940614480519427,0.11838157136870592,3.5633318484848435,3.934978601731596,0.03774182480608808,0.23584630303030263,0.37164675324675267,1.0,-1.5325822510822433,78.12453415505009,-209.54303030302992,170.52043290043264,8.022401858304283,31.040822510822494,380.06346320346256,5.0,63.0813682021999,1.2312537262822598,67.12674578735364,4.825477196538918,25.52994025489889,33.86888636363632,0.01883461178531954,33.83363636363632,33.906580086580036,0.0020162114308466725,0.0019480519480481462,0.07294372294371243,-1.0216625265115127,47.17650834460327,2.870874170758516,0.03821628344854235,-0.9580536912751678,-1.1516244080304432,-0.20505802370406911,1.0163732141600823
S5,3820.0,3829.75,high_stress,1,3.744454900974021,0.11298258951804353,3.5633318484848435,3.934978601731596,0.034755604891044053,0.23522048917748872,0.37164675324675267,1.0,14.918084415584394,51.196433541646236,-95.13896103896089,113.91857142857125,0.013952584001358929,-86.82532467532457,209.05753246753216,5.0,63.074009116619344,1.232628880328818,67.12674578735364,4.845790808409052,25.52994025489889,33.87448701298696,0.01770557623908736,33.83363636363632,33.906580086580036,0.0015058112619094363,0.024155844155849593,0.07294372294371243,15.429004140155124,20.24840773119942,2.921267623680594,0.03523006353349833,-0.9580536912751678,-1.146023758679803,-0.21241710928462254,1.0366868260302162
S5,3822.0,3831.75,high_stress,1,3.790365783225103,0.08557465317110556,3.6461311168831116,3.934978601731596,0.020200418678882115,0.2309736883116873,0.28884748484848455,1.0,5.720546536796529,47.32316702547439,-95.13896103896089,106.40497835497818,-1.2148438065999017,26.484155844155794,201.54393939393907,4.0,62.9943969869935,1.227170829617666,67.12674578735364,4.895484039550178,25.52994025489889,33.87676948051943,0.017899296140821783,33.83363636363632,33.906580086580036,0.0027423145959724186,-0.030952380952385283,0.07294372294371243,6.23146626136726,16.375141215027575,2.967178505931676,0.02067487732133639,-0.9580536912751678,-1.143741291147336,-0.29202923891046595,1.0863800571713425
S5,3824.0,3833.75,high_stress,1,3.8191641790043236,0.06033547176387285,3.679793303030298,3.934978601731596,0.0032366233636282903,0.09568245454545421,0.25518529870129836,2.0,3.9142240259740193,45.96589143765445,-95.13896103896089,106.40497835497818,-1.753708779025856,-63.16324675324663,201.54393939393907,4.0,62.88095471635495,0.8576327650685706,65.62773803811922,3.398979967371967,25.52994025489889,33.87980952380948,0.01151735974660316,33.8384848484848,33.89181818181814,0.0017512243853711697,0.03714285714284671,0.053333333333334565,4.42514375054475,15.017865627207634,2.995976901710897,0.0037110820060825647,0.04194630872483218,-1.1407012478572867,-0.4054715095490167,-0.41012401500686835
S5,3826.0,3835.75,high_stress,1,3.830157017099561,0.04516697545149173,3.768494186147181,3.934978601731596,-0.010976852246940047,-0.09918158008658029,0.1664844155844154,3.0,3.0937294372294333,33.13193369905287,-63.08484848484837,76.14818181818168,-6.0318709258221395,-96.73069264069248,139.23303030303006,4.0,62.86157703091417,0.3835794395490791,63.7808748764079,1.7339167339029935,6.96226159769401,33.88195454545449,0.00709833659223477,33.87216450216445,33.89181818181814,2.8491833370932835e-05,0.0016450216450181188,0.01965367965368614,3.604649161800164,2.1839078886060577,3.0069697398061344,-0.010502393604485773,1.0419463087248322,-1.1385562262122733,-0.4248491949897968,-2.0751872484758422
S5,3828.0,3837.75,high_stress,1,3.8112028891774834,0.03333209944462423,3.758949229437224,3.877104805194799,-0.004161243182833593,0.020978255411255198,0.11815557575757474,3.0,1.3054437229437228,30.80684806987084,-63.08484848484837,58.489090909090805,1.0692972718338567,74.51597402597389,121.57393939393918,5.0,62.828355039022384,0.44475059364949104,63.7808748764079,1.9247627397490092,6.96226159769401,33.88399134199129,0.009145369751821914,33.87155844155839,33.905670995670945,0.0005932928859755227,0.010909090909095198,0.03411255411255354,1.8163634475144534,-0.14117774057597643,2.9880156118840566,-0.003686784540379319,1.0419463087248322,-1.1365194296754737,-0.45807118688158255,-1.8843412426298263
S5,3830.0,3839.75,high_stress,1,3.802615423917744,0.03484195470965672,3.7450466926406873,3.877104805194799,-0.0034733271655174895,-0.036558108225107855,0.1320581125541116,3.0,-8.874455627705615,49.26840543605062,-158.2005627705625,83.15796536796522,-0.9215292837244037,-120.69155844155826,241.35852813852773,6.0,62.75239178793523,0.43281045906826254,63.7808748764079,1.9826859692328198,6.96226159769401,33.88395454545449,0.009106971740257748,33.87155844155839,33.905670995670945,0.0002735800784602337,-0.0018181818181801646,0.03411255411255354,-8.363535903134885,18.320379625603806,2.979428146624317,-0.002998868523063215,1.0419463087248322,-1.1365562262122708,-0.5340344379687352,-1.8264180131460157
S5,3832.0,3841.75,high_stress,1,3.7846544199134144,0.03938230106100079,3.7245281861471806,3.870222956709951,-0.008231920927852632,-0.125220056277056,0.14569477056277025,2.0,-4.4238582251082175,54.29269136821375,-158.2005627705625,94.91337662337645,-1.1318204234789582,39.75246753246748,253.11393939393895,5.0,62.7508930788761,0.44768047026635915,63.7808748764079,1.840924112235897,6.96226159769401,33.88659090909086,0.011445296162957398,33.87155844155839,33.90783549783545,0.0024422731739826807,0.027099567099568844,0.036277056277057795,-3.9129385005374866,23.344665557766938,2.9614671426199877,-0.007757462285398357,0.04194630872483218,-1.133919862575901,-0.5355331470278628,-1.9681798701429385
S5,3834.0,3843.75,high_stress,1,3.7915382731601674,0.045974715831495545,3.7245281861471806,3.8842911471861417,0.0016882617902422615,0.06719157142857135,0.15976296103896104,3.0,-4.7964437229437165,53.98119125421725,-158.2005627705625,94.91337662337645,-0.8958401598401616,-54.76688311688302,253.11393939393895,5.0,62.7715023595919,0.4341561006699616,63.7808748764079,1.6703947864268287,4.939567167841375,33.88605411255406,0.012066013578761373,33.86818181818177,33.90783549783545,0.00044407624895560934,-0.002164502164504256,0.03965367965368216,-4.285523998372986,23.033165443770436,2.9683509958667407,0.002162720432696536,1.0419463087248322,-1.1344566591127005,-0.514923866312067,-2.138709195952007
S5,3836.0,3845.75,high_stress,1,3.796369879220774,0.047205397521787186,3.7245281861471806,3.8842911471861417,0.005032151325097698,0.04522838095238013,0.15976296103896104,2.0,-3.6082575757575683,54.93910852693381,-158.2005627705625,94.91337662337645,-2.5389052898321163,-86.53709956709943,253.11393939393895,5.0,62.90573450125498,0.541818103811606,64.73020933072904,1.9503417446283344,6.2867145287061135,33.88405411255406,0.013351612077237021,33.86818181818177,33.90783549783545,-0.0020720417793564415,-0.003376623376624366,0.03965367965368216,-3.0973378511868375,23.991082716486993,2.973182601927347,0.0055066099675519726,0.04194630872483218,-1.136456659112703,-0.38069172464898315,-1.858762237750501
S5,3838.0,3847.75,high_stress,1,3.7883159989177435,0.047455072959901944,3.7245281861471806,3.8842911471861417,0.0010192599563037849,-0.1049514242424241,0.15976296103896104,1.0,-10.463568181818166,55.72274061442932,-158.2005627705625,94.91337662337645,1.695142369825293,13.75883116883115,253.11393939393895,4.0,62.93811825897931,0.5179478919108564,64.73020933072904,1.7947444488402389,6.2867145287061135,33.881291125541075,0.012649169485815836,33.858614718614675,33.90783549783545,-0.0020498363425181616,-0.016320346320341628,0.04922077922077506,-9.952648457247436,24.774714803982505,2.9651287216243167,0.0014937185987580592,-0.9580536912751678,-1.1392196461256887,-0.3483079669246578,-2.0143595335385966
S5,3840.0,3849.75,high_stress,1,3.77519875584415,0.05177917079368561,3.7202596233766183,3.8842911471861417,-0.004540968969241933,-0.013492372294372501,0.16403152380952335,1.0,-2.3498387445887388,39.580673765244555,-122.30502164502145,94.91337662337645,0.810421919543878,110.73277056277038,217.2183982683979,4.0,62.97056913502693,0.5314346721798772,64.73020933072904,1.9489580175705705,6.2867145287061135,33.872795454545404,0.02042000539498665,33.8354545454545,33.90783549783545,-0.0059229063619305215,-0.0493939393939371,0.07238095238094644,-1.8389190200180079,8.63264795479774,2.952011478550723,-0.004066510326787658,-0.9580536912751678,-1.14771531712136,-0.3158570908770386,-1.860145964808265
S5,3842.0,3851.75,high_stress,1,3.769139293073587,0.05825243480868628,3.6847540995670944,3.8842911471861417,-0.018313874203844806,-0.08014701731601725,0.19953704761904723,1.0,0.07055952380952454,31.55674677121086,-84.94549783549769,63.08714285714275,2.6465207475451336,12.324155844155815,148.03264069264043,4.0,62.85531136379791,0.6401822865532444,64.73020933072904,2.1436960292416805,6.616618011405819,33.860713203463156,0.018035810853552103,33.8354545454545,33.893376623376575,-0.0051547639352505755,-0.053376623376621524,0.057922077922071935,0.5814792483802553,0.608720960764046,2.9459520157801604,-0.017839415561390532,-0.9580536912751678,-1.159797568203608,-0.43111486210605676,-1.665407953137155
S5,3844.0,3853.75,high_stress,1,3.7396188102813794,0.04705403954502469,3.6847540995670944,3.8337812597402543,-0.015266489814250932,-0.14278772294372288,0.14902716017315987,0.0,0.6513560606060608,32.89736238933617,-84.94549783549769,63.08714285714275,2.2502705587095804,21.511255411255362,148.03264069264043,6.0,62.89053040941261,0.7623547879747358,64.73020933072904,3.0323808753344146,11.71739828279567,33.85324999999995,0.016907135172991482,33.8354545454545,33.888744588744544,-0.0046416510318943675,-0.02999999999999403,0.0532900432900405,1.1622757851767915,1.9493365788893584,2.9164315329879527,-0.014792031171796657,-1.9580536912751678,-1.167260771666811,-0.39589581649135397,-0.7767231070444209
S5,3846.0,3855.75,high_stress,1,3.7252166945887395,0.02991090080709717,3.6847540995670944,3.7902310952380898,-0.002464545753433699,-0.018763792207791674,0.10547699567099533,0.0,-0.16612229437229295,28.3185060840291,-84.94549783549769,36.63333333333328,-0.2428637216442051,66.09696969696958,121.57883116883097,6.0,62.7502178047773,0.7484420171326115,64.28841264178172,3.139076576272071,11.71739828279567,33.846464285714234,0.01605140104321766,33.818441558441506,33.888744588744544,-0.0040110621086231766,-0.050952380952381304,0.07030303030303742,0.3447974301984378,-2.6295197264177155,2.9020294172953127,-0.0019900871109794246,-1.9580536912751678,-1.1740464859525304,-0.5362084211266662,-0.6700274061067644
S5,3848.0,3857.75,high_stress,1,3.7199397853896046,0.025506807960715392,3.6847540995670944,3.777574129870125,0.0030298333032819473,0.003411051948051025,0.09282003030303043,1.0,1.7947445887445863,20.940144759312773,-46.119264069263984,36.63333333333328,-1.6659847794481937,-17.299264069264055,82.75259740259727,8.0,62.73423078016121,0.7689528083519847,64.28841264178172,3.2620708142611847,11.71739828279567,33.836953463203415,0.007695252314384026,33.8132467532467,33.846926406926364,-0.0012312727922495807,-0.009653679653681024,0.033679653679662636,2.305664313315317,-10.007881051134042,2.896752508096178,0.0035042919457362216,-0.9580536912751678,-1.1835573084633495,-0.552195445742754,-0.5470331681176508
S5,3850.0,3859.75,high_stress,1,3.7323004518398215,0.03783385649249767,3.6847540995670944,3.8092875497835443,0.010021388677988644,0.041109125541126,0.1245334502164499,2.0,-1.4131136363636354,19.713854658457294,-46.119264069263984,32.15922077922073,-1.7571875441631515,-3.8173160173160117,78.27848484848471,9.0,62.75794562071981,0.7518387239138197,64.28841264178172,3.176557539510663,11.71739828279567,33.83998701298697,0.011508237679657281,33.8132467532467,33.86675324675319,0.001077459126241133,0.011168831168831161,0.053506493506489505,-0.9021939117929046,-11.234171151989521,2.9091131745463947,0.010495847320442918,0.04194630872483218,-1.1805237586797972,-0.5284806051841571,-0.6325464428681724
S5,3852.0,3861.75,high_stress,1,3.734882126623371,0.03608546989237142,3.6884136623376573,3.8092875497835443,0.003740691526359978,0.036308649350648814,0.12087388744588701,2.0,-5.654299783549776,16.956168362811244,-46.119264069263984,28.302380952380894,-0.20896009681375452,1.9102597402597326,74.42164502164488,9.0,62.913111318912186,0.6822200335400853,64.28841264178172,2.762238803237891,8.992412659189284,33.84002272727268,0.011536820851886743,33.8132467532467,33.86675324675319,0.001093979191541265,0.0009090909090900823,0.053506493506489505,-5.143380058979045,-13.99185744763557,2.9116948493299444,0.0042151501688142525,0.04194630872483218,-1.1804880443940817,-0.37331490699178005,-1.0468651791409447
S5,3854.0,3863.75,high_stress,1,3.7479370874458815,0.031568303573177726,3.694703077922073,3.8092875497835443,0.00038117116379553787,0.03502402597402643,0.11458447186147147,3.0,-4.166107142857136,15.482704361594253,-35.54095238095232,27.988658008657957,1.7152635169708328,45.61714285714278,63.529610389610276,9.0,62.84169741666557,0.566626678023549,64.28841264178172,2.242087251859202,8.992412659189284,33.838749999999955,0.01195417994672551,33.8132467532467,33.86675324675319,0.0004240150093814115,-0.010000000000005116,0.053506493506489505,-3.6551874182864053,-15.465321448852562,2.9247498101524547,0.0008556298062498123,1.0419463087248322,-1.1817607716668093,-0.4447288092383985,-1.5670167305196334
S5,3856.0,3865.75,high_stress,1,3.742362940259735,0.03087139227134024,3.694703077922073,3.8092875497835443,-0.0026497449542326333,-0.02831947619047659,0.11458447186147147,2.0,1.4678138528138507,16.689393895747354,-31.345757575757514,48.0827272727272,2.244983601764088,2.561428571428575,79.42848484848471,10.0,62.8966651394688,0.5333988503264403,63.92182725798755,2.1894957404623066,6.897795760028345,33.83785822510818,0.011860393461816877,33.8132467532467,33.86675324675319,-0.0005915547866770299,0.02393939393940059,0.053506493506489505,1.9787335773845816,-14.25863191469946,2.919175662966308,-0.002175286311778359,0.04194630872483218,-1.182652546558586,-0.3897610864351648,-1.619608241916529
S5,3858.0,3867.75,high_stress,1,3.749836191774887,0.03197949313957903,3.694703077922073,3.8092875497835443,-0.001397226932417018,-0.007762567099566908,0.11458447186147147,3.0,0.9918235930735918,17.570433739912083,-28.85961038961034,48.0827272727272,2.1090934918739754,-3.6318614718614546,76.94233766233754,9.0,62.932448382939626,0.5309807234168097,63.92182725798755,2.142095708578643,8.938856064235182,33.83826406926403,0.010990752044238699,33.815627705627655,33.86675324675319,-0.0028211788211785077,-0.023463203463208515,0.051125541125536245,1.5027433176443226,-13.377592070534732,2.92664891448146,-0.0009227682899627437,1.0419463087248322,-1.182246702402736,-0.35397784296434054,-1.6670082738001923
S5,3860.0,3869.75,high_stress,1,3.7309114418831113,0.033675098306460045,3.6580568051948,3.7876674805194748,-0.002150401229664603,-0.0830869393939393,0.12961067532467485,2.0,2.3171688311688277,16.835151613203948,-28.85961038961034,48.0827272727272,0.4535682203974888,13.632770562770542,76.94233766233754,8.0,62.89526149090062,0.5797257896913209,63.92182725798755,2.523167865164962,8.938856064235182,33.83208549783545,0.007991738811773756,33.81216450216445,33.8441558441558,-0.0016524451158597847,-0.005151515151517572,0.03199134199135045,2.8280885557395585,-14.112874197242867,2.9077241645896845,-0.0016759425872103287,0.04194630872483218,-1.1884252738313137,-0.39116473500334337,-1.2859361172138737
S5,3862.0,3871.75,high_stress,1,3.723529578787873,0.04104415233341162,3.6487996320346268,3.7876674805194748,-0.009452599049730724,-0.03238884415584398,0.138867848484848,2.0,5.788517316017308,16.322331228781994,-28.85961038961034,48.0827272727272,-0.16453617926788658,21.82285714285711,76.94233766233754,6.0,62.85703602095172,0.5639349792115181,63.92182725798755,2.5277158849618337,8.938856064235182,33.828272727272676,0.009349195213211441,33.807272727272675,33.840303030302984,-0.001689237591675964,-0.028484848484851,0.03303030303030852,6.299437040588039,-14.62569458166482,2.900342301494446,-0.00897814040727645,0.04194630872483218,-1.192238044394088,-0.42939020495224867,-1.2813880974170018
S5,3864.0,3873.75,high_stress,1,3.708054194264064,0.03864382570454428,3.6487996320346268,3.7876674805194748,-0.008056297729912221,-0.02729474891774908,0.138867848484848,2.0,3.361028138528133,16.415483960779373,-28.85961038961034,48.0827272727272,-1.2955494911592467,-29.995627705627665,76.94233766233754,5.0,62.936836341034805,0.5741353340459802,63.92182725798755,3.0335384010115973,8.938856064235182,33.82095454545449,0.015285970977209956,33.78818181818177,33.83952380952376,-0.003974074705780641,-0.04181818181817931,0.051341991341992355,3.871947863098864,-14.532541849667442,2.8848669169706374,-0.007581839087457947,0.04194630872483218,-1.1995562262122732,-0.349589884869161,-0.7755655813672382
S5,3866.0,3875.75,high_stress,1,3.7148827923160113,0.04364156581507833,3.6487996320346268,3.7876674805194748,-0.0019271837544568645,-0.010929272727272288,0.138867848484848,3.0,0.2532997835497831,14.375069714176899,-28.85961038961034,32.59389610389604,0.3679146706951601,41.88766233766226,61.45350649350638,5.0,62.92684146562399,0.5810534917065181,63.7808748764079,2.9756528093122263,8.938856064235182,33.815222943722894,0.016038690985101776,33.78818181818177,33.83952380952376,-0.0041432388749466035,-0.02891774891774901,0.051341991341992355,0.7642195081205139,-16.572956096269916,2.8916955150225845,-0.0014527251120025901,1.0419463087248322,-1.2052878279438701,-0.3595847602799793,-0.8334511730666092
S5,3868.0,3877.75,high_stress,1,3.701673511147181,0.03383836274753051,3.6487996320346268,3.77640054545454,0.004622036719378189,-0.0464350606060604,0.1276009134199132,2.0,-0.5065378787878785,14.700742584511612,-32.27683982683978,25.545714285714247,-0.7928506128018308,-31.853160173160127,57.82255411255403,6.0,62.93482856085518,0.6762795396624894,64.88451279003334,3.5284287566073096,11.634844242594681,33.81109956709951,0.013541035583895284,33.78818181818177,33.83952380952376,-0.002261023529316221,-0.00034632034631698616,0.051341991341992355,0.004381845782852278,-16.247283225935202,2.8784862338537542,0.005096495361832464,0.04194630872483218,-1.2094112045672532,-0.35159766504878576,-0.2806752257715259
S5,3870.0,3879.75,high_stress,1,3.692986363852809,0.03952630159490475,3.629532341991337,3.77640054545454,-0.001927038912307118,-0.02096706060606035,0.14686820346320317,2.0,2.098628787878784,27.353943016814817,-58.03688311688302,86.87735930735917,-0.1665712336444045,-64.68138528138518,144.9142424242422,5.0,62.961669266567185,0.7437762885498254,65.13063795173512,3.6755871490045373,12.296848061337244,33.80567748917744,0.012261321306752114,33.78818181818177,33.83952380952376,-0.001916392550538651,-0.04952380952381219,0.051341991341992355,2.609548512449515,-3.5940827936319977,2.8697990865593823,-0.0014525802698528436,0.04194630872483218,-1.214833282489323,-0.3247569593367814,-0.1335168333742982
S5,3872.0,3881.75,high_stress,1,3.6793246307359255,0.05156010509019976,3.593877030303025,3.77640054545454,-0.012892665344411637,-0.11272410389610377,0.182523515151515,1.0,-1.7036320346320308,34.716500151769054,-109.48008658008641,86.87735930735917,0.20651641041884788,-15.176796536796509,196.35744588744558,6.0,62.92287925531989,0.7818351619326048,65.13063795173512,3.687746831203024,12.296848061337244,33.7994545454545,0.009238651054171322,33.78818181818177,33.81181818181813,-0.0010451987037339908,-0.02060606060606318,0.023636363636363455,-1.1927123100613,3.7684743413222392,2.8561373534424987,-0.012418206701957363,-0.9580536912751678,-1.2210562262122622,-0.3635469705840748,-0.12135715117581158
S5,3874.0,3883.75,high_stress,1,3.6601415424242374,0.06280709445124628,3.580400748917744,3.77640054545454,-0.02115611581589137,-0.14108270995670935,0.1959997965367961,1.0,-1.9169188311688274,34.63137584546281,-109.48008658008641,86.87735930735917,-0.6731367006976746,-6.7257142857142735,196.35744588744558,6.0,62.887636522128425,0.7550977821833017,65.13063795173512,3.3111076664533656,12.296848061337244,33.797582251082204,0.009903166543861077,33.77926406926402,33.81181818181813,-0.002457542457543687,-0.010129870129865992,0.03255411255410934,-1.4059991065980966,3.683350035015998,2.8369542651308106,-0.020681657173437097,-0.9580536912751678,-1.22292852058456,-0.3987897037755417,-0.4979963159254699
S5,3876.0,3885.75,high_stress,1,3.6246496017315963,0.04738479910097792,3.5698483636363587,3.7241685238095186,-0.01566801552268861,-0.15432016017315986,0.15432016017315986,0.0,-3.2341352813852757,34.39934111273727,-109.48008658008641,86.87735930735917,-1.050479682918707,-26.666277056277014,196.35744588744558,7.0,62.89791149610861,0.7922937761262683,65.13063795173512,3.7326214389163526,12.296848061337244,33.789008658008605,0.017337140255122098,33.75216450216445,33.81181818181813,-0.005506298579468269,-0.04744588744588185,0.05965367965368529,-2.723215556814545,3.4513153022904532,2.8014623244381696,-0.015193556880234337,-1.9580536912751678,-1.2315021136581592,-0.38851472979535373,-0.07648254346248295
S5,3878.0,3887.75,high_stress,1,3.6034603821428517,0.027058353076413213,3.5698483636363587,3.6761944632034584,-0.006586753121674957,-0.06625598268398347,0.10634609956709973,0.0,-0.881313852813852,33.57595294614134,-109.48008658008641,86.87735930735917,-0.1408845788357945,52.76450216450207,196.35744588744558,7.0,62.8844348032863,0.7568748055228915,65.13063795173512,3.630242183156524,12.296848061337244,33.78099999999995,0.014749673748788623,33.75216450216445,33.81060606060601,-0.004253112740916855,-0.03878787878787904,0.05844155844156518,-0.37039412824312123,2.6279271356945273,2.780273104849425,-0.006112294479220683,-1.9580536912751678,-1.239510771666815,-0.4019914226176695,-0.17886179922231138
S5,3880.0,3889.75,high_stress,1,3.5950211296536745,0.014949338966071618,3.5698483636363587,3.6241951255411204,0.00017433390674374358,-0.028823329004329157,0.05434676190476173,1.0,-1.995066017316013,25.04097526361771,-109.48008658008641,68.32272727272716,2.3860400899913112,119.4466233766232,177.80281385281359,7.0,62.871533176687265,0.6857958972697956,64.52131430775415,3.2475941154010934,9.859553485413358,33.773554112554066,0.013881827705974514,33.75216450216445,33.79181818181813,-0.003866182597889692,-0.02562770562769856,0.03965367965368216,-1.4841462927452822,-5.907050546829105,2.7718338523602477,0.0006487925491980179,-0.9580536912751678,-1.2469566591126977,-0.4148930492167011,-0.5615098669777421
S5,3882.0,3891.75,high_stress,1,3.591269700216445,0.012877489380425688,3.5698483636363587,3.6149157662337608,0.0016285890857110378,-0.01379162337662354,0.04506740259740205,1.0,-2.840403679653676,21.634458636562197,-90.83350649350635,49.4499999999999,-0.37327649586185974,-70.01515151515142,140.28350649350625,7.0,62.878957772698,0.697616957406631,64.52131430775415,3.613244812147537,9.859553485413358,33.766954545454496,0.01276191485752719,33.74818181818176,33.79181818181813,-0.003193586900901735,-0.04181818181818642,0.04363636363636658,-2.329483955082945,-9.313567173884618,2.768082422923018,0.002103047728165312,-0.9580536912751678,-1.2535562262122681,-0.4074684532059649,-0.1958591702312984
S5,3884.0,3893.75,high_stress,1,3.585356852164497,0.01958149486146553,3.5355440303030248,3.6149157662337608,-0.0023344423446473037,-0.04213838961038974,0.07937173593073599,1.0,1.5790422077922053,32.5842843844015,-90.83350649350635,95.9580086580085,1.505517555615116,61.16878787878779,186.79151515151483,6.0,62.90959740757781,0.7297629865092535,64.52131430775415,3.8096890057742945,9.859553485413358,33.76034632034627,0.00946960173112468,33.72870129870125,33.77337662337658,-0.0013982765202266165,-0.044675324675324646,0.044675324675324646,2.089961932362936,1.6362585739546844,2.7621695748710704,-0.0018599837021930294,-0.9580536912751678,-1.2601644513204917,-0.3768288183261532,0.0005850233954589612
S5,3886.0,3895.75,high_stress,1,3.573272776839822,0.034508219988606044,3.5020478658008605,3.6149157662337608,-0.010316839053629219,-0.06946699567099568,0.11286790043290029,1.0,7.706481601731591,36.450562505197766,-90.83350649350635,95.9580086580085,2.026741274985174,-34.40432900432894,186.79151515151483,5.0,62.91830918259457,0.6413810126885036,64.52131430775415,3.046297491903214,9.859553485413358,33.755491341991295,0.015078064233402258,33.7137229437229,33.771818181818134,-0.003586494806006513,-0.017229437229438815,0.05809523809523398,8.217401326302321,5.502536694750951,2.7500854995463953,-0.009842380411174944,-0.9580536912751678,-1.265019429675469,-0.36811704330939676,-0.7628064904756213
S5,3888.0,3897.75,high_stress,1,3.5516567551948,0.04447127961277473,3.477792077922073,3.610790943722938,-0.01522753149939477,-0.13135466233766158,0.1329988658008654,0.0,5.813410173160165,36.82429734799279,-90.83350649350635,95.9580086580085,1.0634089325308822,-35.659870129870065,186.79151515151483,7.0,62.82813649882034,1.3134930854781348,65.33758489567853,4.6058615333204935,37.314628143666994,33.75205411255406,0.013404040151604709,33.7137229437229,33.77060606060601,-0.0016577568772684773,-0.00441558441558243,0.05688311688311387,6.3243298977308955,5.876271537545975,2.728469477901373,-0.014753072856940495,-1.9580536912751678,-1.268456659112701,-0.45828972708362414,0.796757550941658
S5,3890.0,3899.75,high_stress,1,3.529844169264064,0.03920582703825062,3.477792077922073,3.595277809523804,-0.012569555826287528,-0.09510707359307347,0.11748573160173104,0.0,1.6379469696969675,39.672899662076624,-90.83350649350635,95.9580086580085,-0.8892811741104408,2.7523809523809457,186.79151515151483,7.0,62.89921585867493,1.3090623987482641,65.33758489567853,4.125776539786537,37.314628143666994,33.7494545454545,0.01390402061713747,33.7137229437229,33.76904761904757,-0.0010948401192306984,-0.02528138528138868,0.05532467532466967,2.1488666942676984,8.724873851629809,2.706656891970637,-0.012095097183833253,-1.9580536912751678,-1.2710562262122664,-0.3872103672290379,0.31667255740770184
S5,3892.0,3901.75,high_stress,1,3.5049477916666616,0.03281930511453009,3.4493561385281333,3.573662926406921,-0.01030367242351152,-0.1243067878787878,0.1243067878787878,1.0,3.0239177489177442,35.37110376938706,-63.48969696969687,95.9580086580085,-3.3931703093654226,66.6160606060605,159.44770562770537,6.0,62.86284661646482,1.2893856191290314,65.33758489567853,3.9076183102812805,37.314628143666994,33.74799999999995,0.012929190179451077,33.7137229437229,33.76904761904757,0.00012553300358143305,-0.0012121212121201097,0.05532467532466967,3.534837473488475,4.423077958940247,2.681760514373235,-0.009829213781057246,-0.9580536912751678,-1.2725107716668163,-0.42357960943914463,0.09851432790244496
S5,3894.0,3903.75,high_stress,1,3.480961223917744,0.028828900187210824,3.431439926406921,3.529270982683978,-0.00910165406138591,-0.09762619480519508,0.09783105627705702,1.0,-1.5738311688311666,26.010772646206906,-57.98939393939385,77.45380952380941,-3.1150723098040176,-66.12735930735921,135.44320346320325,6.0,62.85919546912429,1.2635446072159215,65.33758489567853,3.539192901707281,37.314628143666994,33.74910822510817,0.012871815202942246,33.7137229437229,33.76844155844151,0.0023636850953942033,0.04034632034632324,0.054718614718609615,-1.0629114442604357,-4.937253164239909,2.6577739466243173,-0.008627195418931635,-0.9580536912751678,-1.2714025465585905,-0.4272307567796787,-0.26991108067155434
S5,3896.0,3905.75,high_stress,1,3.4625089725108174,0.029723769265858388,3.4133353982683934,3.5067759956709903,-0.00945564761742318,-0.08540714285714257,0.09344059740259691,1.0,-7.428405844155833,17.293609136163916,-57.98939393939385,34.256277056277,0.5222509360558129,7.460519480519469,92.24567099567085,6.0,62.846685653058934,1.2724395567558489,65.33758489567853,3.6501457134278943,37.314628143666994,33.75149134199129,0.00895297308323514,33.73155844155839,33.76844155844151,5.360493165969142e-06,-0.012554112554120422,0.03688311688311785,-6.917486119585102,-13.6544166742829,2.6393216952173906,-0.008981188974968905,-0.9580536912751678,-1.269019429675474,-0.4397405728450323,-0.15895826895094123
S5,3898.0,3907.75,high_stress,1,3.4469095387445834,0.03182467281788627,3.406846658008653,3.5067759956709903,-0.01041462009860063,-0.06160547619047607,0.09992933766233714,1.0,-6.3696396103896005,17.532060360648934,-57.98939393939385,34.256277056277,2.108928648587184,33.812857142857084,92.24567099567085,5.0,62.90953468142635,0.4364013822336812,63.984373092185564,1.570096850194426,4.583180582873496,33.74740909090904,0.011517159404086996,33.72818181818177,33.76844155844151,-0.0016072058023276412,-0.025887445887448735,0.040259740259742216,-5.85871988581887,-13.41596544979788,2.6237222614511566,-0.009940161456146356,-0.9580536912751678,-1.2731016807577262,-0.3768915444776155,-2.2390071321844096
